발행일자,발행회차,만기전상환율,가중평균발행금리
2012-09-27,MBS 2012-28,3.67,3.16
2012-09-27,MBS 2012-28,6.79,3.16
2012-09-27,MBS 2012-28,3.6,3.16
2012-09-27,MBS 2012-28,3.46,3.16
2012-09-27,MBS 2012-28,3.43,3.16
2012-09-27,MBS 2012-28,1.52,3.16
2012-09-27,MBS 2012-28,2.05,3.16
2012-09-27,MBS 2012-28,1.26,3.16
2012-09-27,MBS 2012-28,1.27,3.16
2012-09-27,MBS 2012-28,1.79,3.16
2012-09-27,MBS 2012-28,3.23,3.16
2012-09-27,MBS 2012-28,4.24,3.16
2012-09-27,MBS 2012-28,3.43,3.16
2012-09-27,MBS 2012-28,4.56,3.16
2012-09-27,MBS 2012-28,5.45,3.16
2012-09-27,MBS 2012-28,2.84,3.16
2012-09-27,MBS 2012-28,4.07,3.16
2012-09-27,MBS 2012-28,4.81,3.16
2012-09-27,MBS 2012-28,2.72,3.16
2012-09-27,MBS 2012-28,2.11,3.16
2012-09-27,MBS 2012-28,4.99,3.16
2012-09-25,MBS 2012-27,6.03,0.0
2012-09-25,MBS 2012-27,7.38,0.0
2012-09-25,MBS 2012-27,1.44,0.0
2012-09-25,MBS 2012-27,3.53,0.0
2012-09-25,MBS 2012-27,0.21,0.0
2012-09-25,MBS 2012-27,0.46,0.0
2012-09-25,MBS 2012-27,0.56,0.0
2012-09-25,MBS 2012-27,0.25,0.0
2012-09-25,MBS 2012-27,0.24,0.0
2012-09-25,MBS 2012-27,0.33,0.0
2012-09-25,MBS 2012-27,0.53,0.0
2012-09-25,MBS 2012-27,0.29,0.0
2012-09-25,MBS 2012-27,0.29,0.0
2012-09-25,MBS 2012-27,1.24,0.0
2012-09-25,MBS 2012-27,0.29,0.0
2012-09-25,MBS 2012-27,0.19,0.0
2012-09-25,MBS 2012-27,0.56,0.0
2012-09-25,MBS 2012-27,0.1,0.0
2012-09-25,MBS 2012-27,0.04,0.0
2012-09-25,MBS 2012-27,0.23,0.0
2012-09-25,MBS 2012-27,0.29,0.0
2012-09-25,MBS 2012-27,0.07,0.0
2012-09-25,MBS 2012-27,0.81,0.0
2012-09-25,MBS 2012-27,0.41,0.0
2012-09-25,MBS 2012-27,0.0,0.0
2012-09-25,MBS 2012-27,0.0,0.0
2012-09-25,MBS 2012-27,0.0,0.0
2012-09-25,MBS 2012-27,0.84,0.0
2012-09-25,MBS 2012-27,0.0,0.0
2012-09-25,MBS 2012-27,0.32,0.0
2012-09-25,MBS 2012-27,2.88,0.0
2012-09-25,MBS 2012-27,0.18,0.0
2012-09-25,MBS 2012-27,9.31,0.0
2012-09-25,MBS 2012-27,6.33,0.0
2012-09-25,MBS 2012-27,0.64,0.0
2012-09-25,MBS 2012-27,0.11,0.0
2012-09-25,MBS 2012-27,0.62,0.0
2012-09-25,MBS 2012-27,1.55,0.0
2012-09-25,MBS 2012-27,0.41,0.0
2012-09-25,MBS 2012-27,0.0,0.0
2012-09-25,MBS 2012-27,0.0,0.0
2012-09-25,MBS 2012-27,0.0,0.0
2012-09-25,MBS 2012-27,0.0,0.0
2012-09-25,MBS 2012-27,0.04,0.0
2012-09-25,MBS 2012-27,0.0,0.0
2012-09-25,MBS 2012-27,0.59,0.0
2012-09-25,MBS 2012-27,3.44,0.0
2012-09-25,MBS 2012-27,0.99,0.0
2012-09-25,MBS 2012-27,1.72,0.0
2012-09-25,MBS 2012-27,0.0,0.0
2012-09-25,MBS 2012-27,3.21,0.0
2012-09-25,MBS 2012-27,0.86,0.0
2012-09-25,MBS 2012-27,2.08,0.0
2012-09-25,MBS 2012-27,5.12,0.0
2012-09-25,MBS 2012-27,1.02,0.0
2012-09-25,MBS 2012-27,4.7,0.0
2012-09-25,MBS 2012-27,10.31,0.0
2012-09-25,MBS 2012-27,3.38,0.0
2012-09-25,MBS 2012-27,7.14,0.0
2012-09-25,MBS 2012-27,4.18,0.0
2012-09-25,MBS 2012-26,0.64,0.0
2012-09-25,MBS 2012-26,0.87,0.0
2012-09-25,MBS 2012-26,0.2,0.0
2012-09-25,MBS 2012-26,1.39,0.0
2012-09-25,MBS 2012-26,1.05,0.0
2012-09-25,MBS 2012-26,0.85,0.0
2012-09-25,MBS 2012-26,0.27,0.0
2012-09-25,MBS 2012-26,0.65,0.0
2012-09-25,MBS 2012-26,0.25,0.0
2012-09-25,MBS 2012-26,1.15,0.0
2012-09-25,MBS 2012-26,1.15,0.0
2012-09-25,MBS 2012-26,2.46,0.0
2012-09-25,MBS 2012-26,2.15,0.0
2012-09-25,MBS 2012-26,2.93,0.0
2012-09-25,MBS 2012-26,0.93,0.0
2012-09-25,MBS 2012-26,0.29,0.0
2012-09-25,MBS 2012-26,1.84,0.0
2012-09-25,MBS 2012-26,3.87,0.0
2012-09-25,MBS 2012-26,0.2,0.0
2012-09-25,MBS 2012-26,0.34,0.0
2012-09-25,MBS 2012-26,1.71,0.0
2012-09-25,MBS 2012-26,0.33,0.0
2012-09-25,MBS 2012-26,1.7,0.0
2012-09-25,MBS 2012-26,0.48,0.0
2012-09-25,MBS 2012-26,0.28,0.0
2012-09-25,MBS 2012-26,0.69,0.0
2012-09-25,MBS 2012-26,1.43,0.0
2012-09-25,MBS 2012-26,1.0,0.0
2012-09-25,MBS 2012-26,2.38,0.0
2012-09-25,MBS 2012-26,0.98,0.0
2012-09-25,MBS 2012-26,1.06,0.0
2012-09-25,MBS 2012-26,0.66,0.0
2012-09-25,MBS 2012-26,0.64,0.0
2012-09-25,MBS 2012-26,1.07,0.0
2012-09-25,MBS 2012-26,1.18,0.0
2012-09-25,MBS 2012-26,1.61,0.0
2012-09-25,MBS 2012-26,0.29,0.0
2012-09-25,MBS 2012-26,1.64,0.0
2012-09-25,MBS 2012-26,2.12,0.0
2012-09-25,MBS 2012-26,1.8,0.0
2012-09-25,MBS 2012-26,1.18,0.0
2012-09-25,MBS 2012-26,1.58,0.0
2012-09-25,MBS 2012-26,1.95,0.0
2012-09-25,MBS 2012-26,2.78,0.0
2012-09-25,MBS 2012-26,0.55,0.0
2012-09-25,MBS 2012-26,1.74,0.0
2012-09-25,MBS 2012-26,1.53,0.0
2012-09-25,MBS 2012-26,0.81,0.0
2012-09-25,MBS 2012-26,2.06,0.0
2012-09-25,MBS 2012-26,3.7,0.0
2012-09-25,MBS 2012-26,1.53,0.0
2012-09-25,MBS 2012-26,2.08,0.0
2012-09-25,MBS 2012-26,3.05,0.0
2012-09-25,MBS 2012-26,4.42,0.0
2012-09-25,MBS 2012-26,3.93,0.0
2012-09-25,MBS 2012-26,4.45,0.0
2012-09-25,MBS 2012-26,3.36,0.0
2012-09-25,MBS 2012-26,1.47,0.0
2012-09-25,MBS 2012-26,3.66,0.0
2012-09-25,MBS 2012-26,3.32,0.0
2012-09-13,MBS 2012-25,2.14,3.14
2012-09-13,MBS 2012-25,1.1,3.14
2012-09-13,MBS 2012-25,1.0,3.14
2012-09-13,MBS 2012-25,2.62,3.14
2012-09-13,MBS 2012-25,3.77,3.14
2012-09-13,MBS 2012-25,2.74,3.14
2012-09-13,MBS 2012-25,2.93,3.14
2012-09-13,MBS 2012-25,2.19,3.14
2012-09-13,MBS 2012-25,2.74,3.14
2012-09-13,MBS 2012-25,3.64,3.14
2012-09-13,MBS 2012-25,2.09,3.14
2012-09-13,MBS 2012-25,0.39,3.14
2012-09-13,MBS 2012-25,1.34,3.14
2012-09-13,MBS 2012-25,3.37,3.14
2012-09-13,MBS 2012-25,1.61,3.14
2012-09-13,MBS 2012-25,3.02,3.14
2012-09-13,MBS 2012-25,0.94,3.14
2012-09-13,MBS 2012-25,1.53,3.14
2012-09-13,MBS 2012-25,1.44,3.14
2012-09-13,MBS 2012-25,1.25,3.14
2012-09-13,MBS 2012-25,1.46,3.14
2012-09-13,MBS 2012-25,1.58,3.14
2012-09-13,MBS 2012-25,1.81,3.14
2012-09-13,MBS 2012-25,1.86,3.14
2012-09-13,MBS 2012-25,1.23,3.14
2012-09-13,MBS 2012-25,0.94,3.14
2012-09-13,MBS 2012-25,1.79,3.14
2012-09-13,MBS 2012-25,0.83,3.14
2012-09-13,MBS 2012-25,2.59,3.14
2012-09-13,MBS 2012-25,1.59,3.14
2012-09-13,MBS 2012-25,1.06,3.14
2012-09-13,MBS 2012-25,1.21,3.14
2012-09-13,MBS 2012-25,1.36,3.14
2012-09-13,MBS 2012-25,2.66,3.14
2012-09-13,MBS 2012-25,4.24,3.14
2012-09-13,MBS 2012-25,1.95,3.14
2012-09-13,MBS 2012-25,3.37,3.14
2012-09-13,MBS 2012-25,2.19,3.14
2012-09-13,MBS 2012-25,1.26,3.14
2012-09-13,MBS 2012-25,3.05,3.14
2012-09-13,MBS 2012-25,5.86,3.14
2012-09-13,MBS 2012-25,7.63,3.14
2012-09-13,MBS 2012-25,2.04,3.14
2012-09-13,MBS 2012-25,1.3,3.14
2012-09-13,MBS 2012-25,3.11,3.14
2012-09-13,MBS 2012-25,2.8,3.14
2012-09-13,MBS 2012-25,2.72,3.14
2012-09-13,MBS 2012-25,3.18,3.14
2012-09-13,MBS 2012-25,2.99,3.14
2012-09-13,MBS 2012-25,3.54,3.14
2012-09-13,MBS 2012-25,4.24,3.14
2012-09-13,MBS 2012-25,3.56,3.14
2012-09-13,MBS 2012-25,4.05,3.14
2012-09-13,MBS 2012-25,2.73,3.14
2012-09-13,MBS 2012-25,3.29,3.14
2012-09-13,MBS 2012-25,3.26,3.14
2012-09-13,MBS 2012-25,3.86,3.14
2012-09-13,MBS 2012-25,3.06,3.14
2012-09-13,MBS 2012-25,2.86,3.14
2012-09-13,MBS 2012-25,3.66,3.14
2012-09-20,MBS 2012-24,1.06,3.22
2012-09-20,MBS 2012-24,1.7,3.22
2012-09-20,MBS 2012-24,1.66,3.22
2012-09-20,MBS 2012-24,2.99,3.22
2012-09-20,MBS 2012-24,2.19,3.22
2012-09-20,MBS 2012-24,1.9,3.22
2012-09-20,MBS 2012-24,3.06,3.22
2012-09-20,MBS 2012-24,1.83,3.22
2012-09-20,MBS 2012-24,2.66,3.22
2012-09-20,MBS 2012-24,2.6,3.22
2012-09-20,MBS 2012-24,1.39,3.22
2012-09-20,MBS 2012-24,2.98,3.22
2012-09-20,MBS 2012-24,2.2,3.22
2012-09-20,MBS 2012-24,2.71,3.22
2012-09-20,MBS 2012-24,2.51,3.22
2012-09-20,MBS 2012-24,3.03,3.22
2012-09-20,MBS 2012-24,2.67,3.22
2012-09-20,MBS 2012-24,1.61,3.22
2012-09-20,MBS 2012-24,1.1,3.22
2012-09-20,MBS 2012-24,1.22,3.22
2012-09-20,MBS 2012-24,1.52,3.22
2012-09-20,MBS 2012-24,1.02,3.22
2012-09-20,MBS 2012-24,1.4,3.22
2012-09-20,MBS 2012-24,0.99,3.22
2012-09-20,MBS 2012-24,1.54,3.22
2012-09-20,MBS 2012-24,0.48,3.22
2012-09-20,MBS 2012-24,1.08,3.22
2012-09-20,MBS 2012-24,1.53,3.22
2012-09-20,MBS 2012-24,2.53,3.22
2012-09-20,MBS 2012-24,3.0,3.22
2012-09-20,MBS 2012-24,1.02,3.22
2012-09-20,MBS 2012-24,1.88,3.22
2012-09-20,MBS 2012-24,2.5,3.22
2012-09-20,MBS 2012-24,2.51,3.22
2012-09-20,MBS 2012-24,2.28,3.22
2012-09-20,MBS 2012-24,1.81,3.22
2012-09-20,MBS 2012-24,1.65,3.22
2012-09-20,MBS 2012-24,1.65,3.22
2012-09-20,MBS 2012-24,2.43,3.22
2012-09-20,MBS 2012-24,3.49,3.22
2012-09-20,MBS 2012-24,8.01,3.22
2012-09-20,MBS 2012-24,5.75,3.22
2012-09-20,MBS 2012-24,5.72,3.22
2012-09-20,MBS 2012-24,3.45,3.22
2012-09-20,MBS 2012-24,2.89,3.22
2012-09-20,MBS 2012-24,4.5,3.22
2012-09-20,MBS 2012-24,4.04,3.22
2012-09-20,MBS 2012-24,2.0,3.22
2012-09-20,MBS 2012-24,4.7,3.22
2012-09-20,MBS 2012-24,4.19,3.22
2012-09-20,MBS 2012-24,4.3,3.22
2012-09-20,MBS 2012-24,3.94,3.22
2012-09-20,MBS 2012-24,10.48,3.22
2012-09-20,MBS 2012-24,6.11,3.22
2012-09-20,MBS 2012-24,4.96,3.22
2012-09-20,MBS 2012-24,4.92,3.22
2012-09-20,MBS 2012-24,4.81,3.22
2012-09-20,MBS 2012-24,4.77,3.22
2012-09-20,MBS 2012-24,4.33,3.22
2012-09-20,MBS 2012-24,4.77,3.22
2012-08-30,MBS 2012-23,2.51,3.18
2012-08-30,MBS 2012-23,3.95,3.18
2012-08-30,MBS 2012-23,2.68,3.18
2012-08-30,MBS 2012-23,2.03,3.18
2012-08-30,MBS 2012-23,2.0,3.18
2012-08-30,MBS 2012-23,3.62,3.18
2012-08-30,MBS 2012-23,1.6,3.18
2012-08-30,MBS 2012-23,2.81,3.18
2012-08-30,MBS 2012-23,0.92,3.18
2012-08-30,MBS 2012-23,4.75,3.18
2012-08-30,MBS 2012-23,1.33,3.18
2012-08-30,MBS 2012-23,5.87,3.18
2012-08-30,MBS 2012-23,2.38,3.18
2012-08-30,MBS 2012-23,2.52,3.18
2012-08-30,MBS 2012-23,4.71,3.18
2012-08-30,MBS 2012-23,1.27,3.18
2012-08-30,MBS 2012-23,2.31,3.18
2012-08-30,MBS 2012-23,2.12,3.18
2012-08-30,MBS 2012-23,1.16,3.18
2012-08-30,MBS 2012-23,0.68,3.18
2012-08-30,MBS 2012-23,0.85,3.18
2012-08-30,MBS 2012-23,1.18,3.18
2012-08-30,MBS 2012-23,0.63,3.18
2012-08-30,MBS 2012-23,1.59,3.18
2012-08-30,MBS 2012-23,2.29,3.18
2012-08-30,MBS 2012-23,0.23,3.18
2012-08-30,MBS 2012-23,0.64,3.18
2012-08-30,MBS 2012-23,1.15,3.18
2012-08-30,MBS 2012-23,0.5,3.18
2012-08-30,MBS 2012-23,1.58,3.18
2012-08-30,MBS 2012-23,2.34,3.18
2012-08-30,MBS 2012-23,0.23,3.18
2012-08-30,MBS 2012-23,2.1,3.18
2012-08-30,MBS 2012-23,1.58,3.18
2012-08-30,MBS 2012-23,1.97,3.18
2012-08-30,MBS 2012-23,1.94,3.18
2012-08-30,MBS 2012-23,2.15,3.18
2012-08-30,MBS 2012-23,2.68,3.18
2012-08-30,MBS 2012-23,2.67,3.18
2012-08-30,MBS 2012-23,3.23,3.18
2012-08-30,MBS 2012-23,4.38,3.18
2012-08-30,MBS 2012-23,4.98,3.18
2012-08-30,MBS 2012-23,4.4,3.18
2012-08-30,MBS 2012-23,2.01,3.18
2012-08-30,MBS 2012-23,2.07,3.18
2012-08-30,MBS 2012-23,4.41,3.18
2012-08-30,MBS 2012-23,2.94,3.18
2012-08-30,MBS 2012-23,2.15,3.18
2012-08-30,MBS 2012-23,1.43,3.18
2012-08-30,MBS 2012-23,2.03,3.18
2012-08-30,MBS 2012-23,4.51,3.18
2012-08-30,MBS 2012-23,2.53,3.18
2012-08-30,MBS 2012-23,5.63,3.18
2012-08-30,MBS 2012-23,3.47,3.18
2012-08-30,MBS 2012-23,4.39,3.18
2012-08-30,MBS 2012-23,3.95,3.18
2012-08-30,MBS 2012-23,4.55,3.18
2012-08-30,MBS 2012-23,2.36,3.18
2012-08-30,MBS 2012-23,1.43,3.18
2012-08-30,MBS 2012-23,4.42,3.18
2012-09-06,MBS 2012-22,2.4,3.12
2012-09-06,MBS 2012-22,0.54,3.12
2012-09-06,MBS 2012-22,1.97,3.12
2012-09-06,MBS 2012-22,2.92,3.12
2012-09-06,MBS 2012-22,3.03,3.12
2012-09-06,MBS 2012-22,4.74,3.12
2012-09-06,MBS 2012-22,1.3,3.12
2012-09-06,MBS 2012-22,2.12,3.12
2012-09-06,MBS 2012-22,0.83,3.12
2012-09-06,MBS 2012-22,2.94,3.12
2012-09-06,MBS 2012-22,0.5,3.12
2012-09-06,MBS 2012-22,2.38,3.12
2012-09-06,MBS 2012-22,1.94,3.12
2012-09-06,MBS 2012-22,1.16,3.12
2012-09-06,MBS 2012-22,1.71,3.12
2012-09-06,MBS 2012-22,2.33,3.12
2012-09-06,MBS 2012-22,1.14,3.12
2012-09-06,MBS 2012-22,1.4,3.12
2012-09-06,MBS 2012-22,1.13,3.12
2012-09-06,MBS 2012-22,1.16,3.12
2012-09-06,MBS 2012-22,1.33,3.12
2012-09-06,MBS 2012-22,2.89,3.12
2012-09-06,MBS 2012-22,0.76,3.12
2012-09-06,MBS 2012-22,0.8,3.12
2012-09-06,MBS 2012-22,1.5,3.12
2012-09-06,MBS 2012-22,2.36,3.12
2012-09-06,MBS 2012-22,2.12,3.12
2012-09-06,MBS 2012-22,1.62,3.12
2012-09-06,MBS 2012-22,3.0,3.12
2012-09-06,MBS 2012-22,3.71,3.12
2012-09-06,MBS 2012-22,0.6,3.12
2012-09-06,MBS 2012-22,1.07,3.12
2012-09-06,MBS 2012-22,2.13,3.12
2012-09-06,MBS 2012-22,2.5,3.12
2012-09-06,MBS 2012-22,1.75,3.12
2012-09-06,MBS 2012-22,1.62,3.12
2012-09-06,MBS 2012-22,1.38,3.12
2012-09-06,MBS 2012-22,2.42,3.12
2012-09-06,MBS 2012-22,2.7,3.12
2012-09-06,MBS 2012-22,5.46,3.12
2012-09-06,MBS 2012-22,5.43,3.12
2012-09-06,MBS 2012-22,5.86,3.12
2012-09-06,MBS 2012-22,7.42,3.12
2012-09-06,MBS 2012-22,5.93,3.12
2012-09-06,MBS 2012-22,2.32,3.12
2012-09-06,MBS 2012-22,3.2,3.12
2012-09-06,MBS 2012-22,4.24,3.12
2012-09-06,MBS 2012-22,1.91,3.12
2012-09-06,MBS 2012-22,3.91,3.12
2012-09-06,MBS 2012-22,4.26,3.12
2012-09-06,MBS 2012-22,3.8,3.12
2012-09-06,MBS 2012-22,2.76,3.12
2012-09-06,MBS 2012-22,6.51,3.12
2012-09-06,MBS 2012-22,6.21,3.12
2012-09-06,MBS 2012-22,6.12,3.12
2012-09-06,MBS 2012-22,4.58,3.12
2012-09-06,MBS 2012-22,5.52,3.12
2012-09-06,MBS 2012-22,5.09,3.12
2012-09-06,MBS 2012-22,5.97,3.12
2012-09-06,MBS 2012-22,4.84,3.12
2012-08-17,MBS 2012-21,2.18,3.23
2012-08-17,MBS 2012-21,1.26,3.23
2012-08-17,MBS 2012-21,2.5,3.23
2012-08-17,MBS 2012-21,1.5,3.23
2012-08-17,MBS 2012-21,2.42,3.23
2012-08-17,MBS 2012-21,1.31,3.23
2012-08-17,MBS 2012-21,1.58,3.23
2012-08-17,MBS 2012-21,1.03,3.23
2012-08-17,MBS 2012-21,1.13,3.23
2012-08-17,MBS 2012-21,1.97,3.23
2012-08-17,MBS 2012-21,3.55,3.23
2012-08-17,MBS 2012-21,1.86,3.23
2012-08-17,MBS 2012-21,2.16,3.23
2012-08-17,MBS 2012-21,3.65,3.23
2012-08-17,MBS 2012-21,2.98,3.23
2012-08-17,MBS 2012-21,1.41,3.23
2012-08-17,MBS 2012-21,1.48,3.23
2012-08-17,MBS 2012-21,3.92,3.23
2012-08-17,MBS 2012-21,1.26,3.23
2012-08-17,MBS 2012-21,3.25,3.23
2012-08-17,MBS 2012-21,0.8,3.23
2012-08-17,MBS 2012-21,4.26,3.23
2012-08-17,MBS 2012-21,3.07,3.23
2012-08-17,MBS 2012-21,1.67,3.23
2012-08-17,MBS 2012-21,0.47,3.23
2012-08-17,MBS 2012-21,0.7,3.23
2012-08-17,MBS 2012-21,2.07,3.23
2012-08-17,MBS 2012-21,2.69,3.23
2012-08-17,MBS 2012-21,1.88,3.23
2012-08-17,MBS 2012-21,2.33,3.23
2012-08-17,MBS 2012-21,0.14,3.23
2012-08-17,MBS 2012-21,1.23,3.23
2012-08-17,MBS 2012-21,3.55,3.23
2012-08-17,MBS 2012-21,2.79,3.23
2012-08-17,MBS 2012-21,2.54,3.23
2012-08-17,MBS 2012-21,1.53,3.23
2012-08-17,MBS 2012-21,1.91,3.23
2012-08-17,MBS 2012-21,1.74,3.23
2012-08-17,MBS 2012-21,3.8,3.23
2012-08-17,MBS 2012-21,5.66,3.23
2012-08-17,MBS 2012-21,9.01,3.23
2012-08-17,MBS 2012-21,7.87,3.23
2012-08-17,MBS 2012-21,7.81,3.23
2012-08-17,MBS 2012-21,7.68,3.23
2012-08-17,MBS 2012-21,4.18,3.23
2012-08-17,MBS 2012-21,3.59,3.23
2012-08-17,MBS 2012-21,3.34,3.23
2012-08-17,MBS 2012-21,2.65,3.23
2012-08-17,MBS 2012-21,2.03,3.23
2012-08-17,MBS 2012-21,2.77,3.23
2012-08-17,MBS 2012-21,3.42,3.23
2012-08-17,MBS 2012-21,3.91,3.23
2012-08-17,MBS 2012-21,6.23,3.23
2012-08-17,MBS 2012-21,5.19,3.23
2012-08-17,MBS 2012-21,3.92,3.23
2012-08-17,MBS 2012-21,5.5,3.23
2012-08-17,MBS 2012-21,4.02,3.23
2012-08-17,MBS 2012-21,5.52,3.23
2012-08-17,MBS 2012-21,6.54,3.23
2012-08-17,MBS 2012-21,4.11,3.23
2012-08-09,MBS 2012-20,1.14,3.17
2012-08-09,MBS 2012-20,0.52,3.17
2012-08-09,MBS 2012-20,0.8,3.17
2012-08-09,MBS 2012-20,2.65,3.17
2012-08-09,MBS 2012-20,2.15,3.17
2012-08-09,MBS 2012-20,3.04,3.17
2012-08-09,MBS 2012-20,1.04,3.17
2012-08-09,MBS 2012-20,1.91,3.17
2012-08-09,MBS 2012-20,1.25,3.17
2012-08-09,MBS 2012-20,2.86,3.17
2012-08-09,MBS 2012-20,1.88,3.17
2012-08-09,MBS 2012-20,1.52,3.17
2012-08-09,MBS 2012-20,2.57,3.17
2012-08-09,MBS 2012-20,2.3,3.17
2012-08-09,MBS 2012-20,1.88,3.17
2012-08-09,MBS 2012-20,2.32,3.17
2012-08-09,MBS 2012-20,4.44,3.17
2012-08-09,MBS 2012-20,1.85,3.17
2012-08-09,MBS 2012-20,1.75,3.17
2012-08-09,MBS 2012-20,1.71,3.17
2012-08-09,MBS 2012-20,1.68,3.17
2012-08-09,MBS 2012-20,1.49,3.17
2012-08-09,MBS 2012-20,0.6,3.17
2012-08-09,MBS 2012-20,0.78,3.17
2012-08-09,MBS 2012-20,1.19,3.17
2012-08-09,MBS 2012-20,0.89,3.17
2012-08-09,MBS 2012-20,1.13,3.17
2012-08-09,MBS 2012-20,0.52,3.17
2012-08-09,MBS 2012-20,1.24,3.17
2012-08-09,MBS 2012-20,1.09,3.17
2012-08-09,MBS 2012-20,1.97,3.17
2012-08-09,MBS 2012-20,0.94,3.17
2012-08-09,MBS 2012-20,0.95,3.17
2012-08-09,MBS 2012-20,1.11,3.17
2012-08-09,MBS 2012-20,1.13,3.17
2012-08-09,MBS 2012-20,2.44,3.17
2012-08-09,MBS 2012-20,1.66,3.17
2012-08-09,MBS 2012-20,1.47,3.17
2012-08-09,MBS 2012-20,1.81,3.17
2012-08-09,MBS 2012-20,2.45,3.17
2012-08-09,MBS 2012-20,4.06,3.17
2012-08-09,MBS 2012-20,5.17,3.17
2012-08-09,MBS 2012-20,6.9,3.17
2012-08-09,MBS 2012-20,1.8,3.17
2012-08-09,MBS 2012-20,2.72,3.17
2012-08-09,MBS 2012-20,1.53,3.17
2012-08-09,MBS 2012-20,1.96,3.17
2012-08-09,MBS 2012-20,2.68,3.17
2012-08-09,MBS 2012-20,2.68,3.17
2012-08-09,MBS 2012-20,3.48,3.17
2012-08-09,MBS 2012-20,3.91,3.17
2012-08-09,MBS 2012-20,3.44,3.17
2012-08-09,MBS 2012-20,3.96,3.17
2012-08-09,MBS 2012-20,4.72,3.17
2012-08-09,MBS 2012-20,3.62,3.17
2012-08-09,MBS 2012-20,4.55,3.17
2012-08-09,MBS 2012-20,4.78,3.17
2012-08-09,MBS 2012-20,4.9,3.17
2012-08-09,MBS 2012-20,3.56,3.17
2012-08-09,MBS 2012-20,2.68,3.17
2012-08-02,MBS 2012-19,3.48,3.27
2012-08-02,MBS 2012-19,0.3,3.27
2012-08-02,MBS 2012-19,0.61,3.27
2012-08-02,MBS 2012-19,3.11,3.27
2012-08-02,MBS 2012-19,0.55,3.27
2012-08-02,MBS 2012-19,0.16,3.27
2012-08-02,MBS 2012-19,2.5,3.27
2012-08-02,MBS 2012-19,1.53,3.27
2012-08-02,MBS 2012-19,2.14,3.27
2012-08-02,MBS 2012-19,4.02,3.27
2012-08-02,MBS 2012-19,0.57,3.27
2012-08-02,MBS 2012-19,1.06,3.27
2012-08-02,MBS 2012-19,2.31,3.27
2012-08-02,MBS 2012-19,3.19,3.27
2012-08-02,MBS 2012-19,5.5,3.27
2012-08-02,MBS 2012-19,1.88,3.27
2012-08-02,MBS 2012-19,0.23,3.27
2012-08-02,MBS 2012-19,2.48,3.27
2012-08-02,MBS 2012-19,0.4,3.27
2012-08-02,MBS 2012-19,1.97,3.27
2012-08-02,MBS 2012-19,3.01,3.27
2012-08-02,MBS 2012-19,3.34,3.27
2012-08-02,MBS 2012-19,0.54,3.27
2012-08-02,MBS 2012-19,3.7,3.27
2012-08-02,MBS 2012-19,3.29,3.27
2012-08-02,MBS 2012-19,3.26,3.27
2012-08-02,MBS 2012-19,1.54,3.27
2012-08-02,MBS 2012-19,1.2,3.27
2012-08-02,MBS 2012-19,4.85,3.27
2012-08-02,MBS 2012-19,0.5,3.27
2012-08-02,MBS 2012-19,3.15,3.27
2012-08-02,MBS 2012-19,2.06,3.27
2012-08-02,MBS 2012-19,2.48,3.27
2012-08-02,MBS 2012-19,1.27,3.27
2012-08-02,MBS 2012-19,1.04,3.27
2012-08-02,MBS 2012-19,3.4,3.27
2012-08-02,MBS 2012-19,2.86,3.27
2012-08-02,MBS 2012-19,3.44,3.27
2012-08-02,MBS 2012-19,3.75,3.27
2012-08-02,MBS 2012-19,2.28,3.27
2012-08-02,MBS 2012-19,6.3,3.27
2012-08-02,MBS 2012-19,10.69,3.27
2012-08-02,MBS 2012-19,7.84,3.27
2012-08-02,MBS 2012-19,9.18,3.27
2012-08-02,MBS 2012-19,10.04,3.27
2012-08-02,MBS 2012-19,3.94,3.27
2012-08-02,MBS 2012-19,2.71,3.27
2012-08-02,MBS 2012-19,2.73,3.27
2012-08-02,MBS 2012-19,3.37,3.27
2012-08-02,MBS 2012-19,3.29,3.27
2012-08-02,MBS 2012-19,3.99,3.27
2012-08-02,MBS 2012-19,2.86,3.27
2012-08-02,MBS 2012-19,4.88,3.27
2012-08-02,MBS 2012-19,8.51,3.27
2012-08-02,MBS 2012-19,7.24,3.27
2012-08-02,MBS 2012-19,5.29,3.27
2012-08-02,MBS 2012-19,5.86,3.27
2012-08-02,MBS 2012-19,5.06,3.27
2012-08-02,MBS 2012-19,5.55,3.27
2012-08-02,MBS 2012-19,4.85,3.27
2012-07-26,MBS 2012-18,0.5,3.28
2012-07-26,MBS 2012-18,1.57,3.28
2012-07-26,MBS 2012-18,0.07,3.28
2012-07-26,MBS 2012-18,2.72,3.28
2012-07-26,MBS 2012-18,0.25,3.28
2012-07-26,MBS 2012-18,1.25,3.28
2012-07-26,MBS 2012-18,0.48,3.28
2012-07-26,MBS 2012-18,5.07,3.28
2012-07-26,MBS 2012-18,1.25,3.28
2012-07-26,MBS 2012-18,1.54,3.28
2012-07-26,MBS 2012-18,0.79,3.28
2012-07-26,MBS 2012-18,1.13,3.28
2012-07-26,MBS 2012-18,1.23,3.28
2012-07-26,MBS 2012-18,2.76,3.28
2012-07-26,MBS 2012-18,1.53,3.28
2012-07-26,MBS 2012-18,2.16,3.28
2012-07-26,MBS 2012-18,2.7,3.28
2012-07-26,MBS 2012-18,0.83,3.28
2012-07-26,MBS 2012-18,1.19,3.28
2012-07-26,MBS 2012-18,0.31,3.28
2012-07-26,MBS 2012-18,1.01,3.28
